,Wingspan,Chordlen,H.S. Span,H.S. Chordlen,Min Power,Prod. Power,Power Ratio,Cm-Cp Hor Stab Dist,Min Sink,Eff. Mass,Lift Ratio,Wing Reynolds,Hor Stab Reynolds
0,2.375,0.5721804482841211,0.875,0.25,20.893844407413532,243.56249999999997,11.657141464764587,0.1436309762403399,9.28,3.78082882106064,5.7452390496135965,373747.7694148408,163299.78179770533
0,2.375,0.5721804482841211,1.0,0.125,19.78519472045094,227.325,11.48965189435441,0.1745712479397321,9.091,3.640395349385066,6.9828499175892835,366135.88057654287,79986.97825015837
0,2.375,0.5721804482841211,1.0,0.25,21.054620126172093,248.975,11.825195539410842,0.14363057369710247,9.308,3.8010117518244346,5.745222947884098,374875.45665014425,163792.49665657774
0,2.375,0.5721804482841211,1.125,0.125,19.829849005677985,230.03124999999997,11.600252222502244,0.17440226129776668,9.099,3.6460983347570433,6.976090451910666,366458.0769294867,80057.36608714015
0,2.375,0.5721804482841211,1.125,0.25,21.2160352110745,254.3875,11.990341148529625,0.14363004550801692,9.336,3.821199395646429,5.745201820320676,376003.14388544764,164285.21151545015
0,2.375,0.762907264378828,0.5,0.125,29.979617863283483,319.3375,10.651820228539261,0.15561813580129238,10.0,4.892917140807035,6.224725432051695,536993.9215730472,87984.79622721193
0,2.375,0.762907264378828,0.5,0.25,30.805167884836973,330.16249999999997,10.717763371207392,0.14013229569091867,10.0,4.974992882985735,5.605291827636747,536993.9215730472,175969.59245442387
0,2.375,0.762907264378828,0.625,0.125,30.03137069320733,322.04375,10.723578130679254,0.15561813580129238,10.0,4.898102785714028,6.224725432051695,536993.9215730472,87984.79622721193
0,2.375,0.762907264378828,0.625,0.25,30.99561417605795,335.575,10.826531718129637,0.14013229569091867,10.0,4.993735462613703,5.605291827636747,536993.9215730472,175969.59245442387
0,2.375,0.762907264378828,0.75,0.125,30.083178343119478,324.75,10.795069466929371,0.15561813580129238,10.0,4.9032884306210205,6.224725432051695,536993.9215730472,87984.79622721193
0,2.375,0.762907264378828,0.75,0.25,31.186776597692834,340.98749999999995,10.933720544406178,0.14013229569091867,10.0,5.012478042241671,5.605291827636747,536993.9215730472,175969.59245442387
0,2.375,0.762907264378828,0.875,0.125,30.135040813019923,327.45624999999995,10.86629522195708,0.15561813580129238,10.0,4.908474075528012,6.224725432051695,536993.9215730472,87984.79622721193
0,2.375,0.762907264378828,0.875,0.25,31.378655149741626,346.4,11.039351379048897,0.14013229569091867,10.0,5.031220621869641,5.605291827636747,536993.9215730472,175969.59245442387
0,2.375,0.762907264378828,1.0,0.125,30.18695810290867,330.16249999999997,10.937256376560416,0.15561813580129238,10.0,4.913659720435004,6.224725432051695,536993.9215730472,87984.79622721193
0,2.375,0.762907264378828,1.0,0.25,31.57124983220428,351.8125,11.143445440703882,0.14013229569091867,10.0,5.04996320149761,5.605291827636747,536993.9215730472,175969.59245442387
0,2.375,0.762907264378828,1.125,0.125,30.238930212785725,332.86875,11.00795390768339,0.15561813580129238,10.0,4.918845365341997,6.224725432051695,536993.9215730472,87984.79622721193
0,2.375,0.762907264378828,1.125,0.25,31.764560645080838,357.22499999999997,11.246023642241719,0.14013229569091867,10.0,5.068705781125578,5.605291827636747,536993.9215730472,175969.59245442387
0,2.5,0.190726816094707,0.5,0.125,9.896902851285526,64.94999999999999,6.562659144579106,0.34771239539399446,5.896000000000001,2.072237829749976,13.908495815759778,79152.90403986715,51875.83585556417
0,2.5,0.190726816094707,0.5,0.25,10.664110370196907,75.77499999999999,7.10560912908114,0.15614313097431864,6.078,2.1850068992724205,6.245725238972745,81596.2263830245,106954.31829379885
0,2.5,0.190726816094707,0.625,0.125,9.934132070610602,67.65625,6.810484249565801,0.3465472607790367,5.904000000000001,2.077680922690883,13.861890431161466,79260.30282418177,51946.22369254594
0,2.5,0.190726816094707,0.625,0.25,10.803606935717081,81.1875,7.5148513346585615,0.15593393354557755,6.109000000000001,2.2048853782222557,6.237357341823102,82012.39667224363,107499.82403040756
0,2.5,0.190726816094707,0.75,0.125,9.971408864864115,70.3625,7.056425120419417,0.34525455413089867,5.913,2.0831561386851725,13.810182165235945,79381.12645653568,52025.41000915042
0,2.5,0.190726816094707,0.75,0.25,10.943876947160446,86.6,7.913100669728352,0.1557372841943861,6.140000000000001,2.2247643687670493,6.229491367775443,82428.56696146274,108045.32976701627
0,2.5,0.190726816094707,0.875,0.125,10.00872690648636,73.06875,7.300503918499993,0.34398055597005645,5.922000000000001,2.0886313004357153,13.759222238802257,79501.95008888964,52104.596325754916
0,2.5,0.190726816094707,0.875,0.25,11.084719451171223,92.01249999999999,8.300841568911142,0.15554546536985892,6.171,2.2446473641297735,6.221818614794356,82844.73725068185,108590.83550362498
0,2.5,0.190726816094707,1.0,0.125,10.046086199433127,75.77499999999999,7.542738385449626,0.34272483648889246,5.931,2.0941064155172544,13.708993459555698,79622.77372124357,52183.7826423594
0,2.5,0.190726816094707,1.0,0.25,11.225927175888206,97.425,8.678570462247066,0.1553514874902429,6.202000000000001,2.264537528153763,6.214059499609716,83260.90753990097,109136.3412402337
0,2.5,0.190726816094707,1.125,0.125,10.083587301395683,78.48124999999999,7.783068431324762,0.3416236474588079,5.94,2.0995643055876587,13.664945898352315,79743.5973535975,52262.968958963895
0,2.5,0.190726816094707,1.125,0.25,11.367655674021837,102.83749999999999,9.046500259064976,0.15516906010295775,6.232,2.2843940634162787,6.20676240411831,83663.65298108076,109664.25001759696
0,2.5,0.381453632189414,0.5,0.125,13.364737723626035,173.2,12.95947616643602,0.23275357212581446,7.337000000000001,2.6868560600887585,9.310142885032578,196996.22012907235,64554.4449919054
0,2.5,0.381453632189414,0.5,0.25,14.232134472582544,184.02499999999998,12.930246011553251,0.14387271111641775,7.506,2.805811138066498,5.75490844465671,201533.8187663646,132082.77609629056
0,2.5,0.381453632189414,0.625,0.125,13.404658321645105,175.90625,13.122770142970095,0.23240252303059983,7.345000000000001,2.6923856342167314,9.296100921223992,197211.01769770158,64624.83282888718
0,2.5,0.381453632189414,0.625,0.25,14.379583202548792,189.4375,13.174060564316083,0.14384914462507156,7.5360000000000005,2.825839747301524,5.753965785002863,202339.30964872416,132610.68487365384
0,2.5,0.381453632189414,0.75,0.125,13.444809114615673,178.61249999999998,13.284866930972841,0.23205236616494596,7.354,2.6979417236678924,9.282094646597837,197452.6649624094,64704.019145491664
0,2.5,0.381453632189414,0.75,0.25,14.527190859792602,194.85,13.41277896604862,0.14382695714313926,7.565,2.845829957098215,5.75307828572557,203117.9508350051,133120.99669177167
0,2.5,0.381453632189414,0.875,0.125,13.48409446399658,181.31875,13.446861447324697,0.2300128946677758,7.3660000000000005,2.7042644158101656,9.200515786711032,197774.86131535328,64809.60090096432
0,2.5,0.381453632189414,0.875,0.25,14.675268259673722,200.2625,13.646258211872201,0.1438061045358145,7.594,2.8658239303813104,5.752244181432579,203896.59202128602,133631.3085098895
0,2.5,0.381453632189414,1.0,0.125,13.52433864533633,184.02499999999998,13.606950019952237,0.2296687132326769,7.375000000000001,2.7098248972138546,9.186748529307076,198016.50858006114,64888.78721756881
0,2.5,0.381453632189414,1.0,0.25,14.824313822727643,205.67499999999998,13.874166619750918,0.1437871974993283,7.6240000000000006,2.8858639786618765,5.751487899973132,204702.08290364558,134159.21728725277
0,2.5,0.381453632189414,1.125,0.125,13.564397286613074,186.73125,13.766276971575296,0.2292825230288242,7.383000000000001,2.715378210106465,9.171300921152968,198231.30614869038,64959.175054550586
0,2.5,0.381453632189414,1.125,0.25,14.97332929405216,211.08749999999998,14.097566136066348,0.1437688452812993,7.6530000000000005,2.9058657236926324,5.750753811251972,205480.7240899265,134669.5291053706
0,2.5,0.5721804482841211,0.5,0.125,20.337554868061506,227.325,11.177597379564817,0.17257345243667768,9.189,3.7106322313077316,6.902938097467107,370082.78590010473,80849.22925318505
0,2.5,0.5721804482841211,0.5,0.25,21.137612664933986,238.14999999999998,11.26664603874951,0.14363031731931514,9.322,3.8113995341245026,5.745212692772605,375439.3002677959,164038.85408601392
0,2.5,0.5721804482841211,0.625,0.125,20.382610536892678,230.03124999999997,11.285661843150155,0.17241360416103543,9.197,3.7163401271580216,6.896544166441417,370404.98225304857,80919.61709016681
0,2.5,0.5721804482841211,0.625,0.25,21.2992302182254,243.56249999999997,11.435272425554025,0.14362971577621358,9.35,3.831589188039691,5.745188631048543,376566.98750309926,164531.56894488633
0,2.5,0.5721804482841211,0.75,0.125,20.42735244653034,232.73749999999998,11.393424606013067,0.17225449439934468,9.203999999999999,3.7220053379000144,6.890179775973786,370686.90406187443,80981.20644752585
0,2.5,0.5721804482841211,0.75,0.25,21.460566687339757,248.975,11.601510977195115,0.1436289384241227,9.376999999999999,3.8517295668603246,5.745157536964908,377654.4001942847,165006.68684451326
0,2.5,0.5721804482841211,0.875,0.125,20.472523611514873,235.44375,11.500475196305231,0.1721158772972123,9.212,3.7276916523127976,6.884635091888492,371009.10041481827,81051.59428450764
0,2.5,0.5721804482841211,0.875,0.25,21.622968058419968,254.3875,11.764689256012737,0.14362803573236582,9.405,3.8719271271821496,5.745121429294633,378782.08742958814,165499.40170338564
0,2.5,0.5721804482841211,1.0,0.125,20.51767541905978,238.14999999999998,11.607065378311416,0.17195814581575475,9.219999999999999,3.7334006248574654,6.878325832630189,371331.2967677621,81121.9821214894
0,2.5,0.5721804482841211,1.0,0.25,21.785330117501818,259.79999999999995,11.925456194546383,0.14362697791590628,9.432,3.892075839101777,5.745079116636251,379869.5001207736,165974.51960301262
0,2.5,0.5721804482841211,1.125,0.125,20.562859338941756,240.85625,11.713169167279602,0.1718011459603752,9.228,3.7391099659081632,6.8720458384150085,371653.49312070594,81192.36995847117
0,2.5,0.5721804482841211,1.125,0.25,21.948079185491927,265.2125,12.083631453968426,0.14362576038024025,9.459,3.9122282942050353,5.74503041520961,380956.912811959,166449.63750263955
0,2.5,0.762907264378828,0.5,0.125,31.48262753962849,335.575,10.659053142168576,0.15561813580129238,10.0,5.041347472891041,6.224725432051695,536993.9215730472,87984.79622721193
0,2.5,0.762907264378828,0.5,0.25,32.333012944470966,346.4,10.713508221300339,0.14013229569091867,10.0,5.12342321506974,5.605291827636747,536993.9215730472,175969.59245442387
0,2.5,0.762907264378828,0.625,0.125,31.53594949918122,338.28125,10.726845247160956,0.15561813580129238,10.0,5.046533117798033,6.224725432051695,536993.9215730472,87984.79622721193
0,2.5,0.762907264378828,0.625,0.25,32.52913057214934,351.8125,10.815305967667436,0.14013229569091867,10.0,5.142165794697709,5.605291827636747,536993.9215730472,175969.59245442387
0,2.5,0.762907264378828,0.75,0.125,31.589326278722258,340.98749999999995,10.794389756570409,0.15561813580129238,10.0,5.0517187627050255,6.224725432051695,536993.9215730472,87984.79622721193
0,2.5,0.762907264378828,0.75,0.25,32.72596433024162,357.22499999999997,10.915644727690827,0.14013229569091867,10.0,5.160908374325677,5.605291827636747,536993.9215730472,175969.59245442387
0,2.5,0.762907264378828,0.875,0.125,31.6427578782516,343.69374999999997,10.861687572315695,0.15561813580129238,10.0,5.056904407612018,6.224725432051695,536993.9215730472,87984.79622721193
0,2.5,0.762907264378828,0.875,0.25,32.923514218747776,362.6375,11.014544121584134,0.14013229569091867,10.0,5.179650953953646,5.605291827636747,536993.9215730472,175969.59245442387
0,2.5,0.762907264378828,1.0,0.125,31.696244297769233,346.4,10.9287395927971,0.15561813580129238,10.0,5.062090052519009,6.224725432051695,536993.9215730472,87984.79622721193
0,2.5,0.762907264378828,1.0,0.25,33.12178023766784,368.04999999999995,11.11202348904646,0.14013229569091867,10.0,5.198393533581615,5.605291827636747,536993.9215730472,175969.59245442387
0,2.5,0.762907264378828,1.125,0.125,31.749785537275173,349.10625,10.995546712910519,0.15561813580129238,10.0,5.067275697426002,6.224725432051695,536993.9215730472,87984.79622721193
0,2.5,0.762907264378828,1.125,0.25,33.32076238700179,373.4625,11.208101893421418,0.14013229569091867,10.0,5.217136113209584,5.605291827636747,536993.9215730472,175969.59245442387
0,2.625,0.190726816094707,0.5,0.125,9.971767732593976,67.65625,6.78477997224675,0.34525455413089867,5.913,2.0832061055230064,13.810182165235945,79381.12645653568,52025.41000915042
0,2.625,0.190726816094707,0.5,0.25,10.741659341799274,78.48124999999999,7.3062501334969765,0.15603038401828548,6.095000000000001,2.1960493778041004,6.2412153607314185,81824.44879969307,107253.46660097137
0,2.625,0.190726816094707,0.625,0.125,10.009086170592274,70.3625,7.029862546965803,0.34398055597005645,5.922000000000001,2.08868126727355,13.759222238802257,79501.95008888964,52104.596325754916
0,2.625,0.190726816094707,0.625,0.25,10.88171744987216,83.89375,7.709605619376342,0.15582407863408843,6.127000000000001,2.215963731881494,6.232963145363537,82254.04393695151,107816.56929682552
0,2.625,0.190726816094707,0.75,0.125,10.046445858704098,73.06875,7.273094488106385,0.34272483648889246,5.931,2.0941563823550884,13.708993459555698,79622.77372124357,52183.7826423594
0,2.625,0.190726816094707,0.75,0.25,11.022062179217421,89.30624999999999,8.102499200956316,0.15563013133169548,6.157,2.2358111502443516,6.225205253267819,82656.78937813127,108344.47807418878
0,2.625,0.190726816094707,0.875,0.125,10.083947351680408,75.77499999999999,7.5144184471939655,0.3416236474588079,5.94,2.0996142724254927,13.664945898352315,79743.5973535975,52262.968958963895
0,2.625,0.190726816094707,0.875,0.25,11.163016973205318,94.71875,8.485049357835269,0.15543401432894996,6.188000000000001,2.2556995170386984,6.217360573157998,83072.9596673504,108889.98381079751
0,2.625,0.190726816094707,1.0,0.125,10.121390217323064,78.48124999999999,7.753999037175443,0.34040131951643543,5.949000000000001,2.1050893953199017,13.616052780657416,79864.42098595145,52342.15527556839
0,2.625,0.190726816094707,1.0,0.25,11.304744197899465,100.13125,8.85745384832373,0.1552495876864276,6.219,2.2755886470225035,6.209983507457103,83489.12995656951,109435.48954740622
0,2.625,0.190726816094707,1.125,0.125,10.158874349844616,81.1875,7.99178109740493,0.3391960880128313,5.958,2.1105644941813964,13.567843520513252,79985.24461830537,52421.341592172874
0,2.625,0.190726816094707,1.125,0.25,11.446786068855644,105.54374999999999,9.22038285376564,0.15506962145192318,6.2490000000000006,2.295447276712559,6.202784858076927,83891.87539774929,109963.39832476949
0,2.625,0.381453632189414,0.5,0.125,13.662874593500703,181.31875,13.270907872216844,0.22842813396481787,7.4030000000000005,2.7289622829153584,9.137125358592714,198768.30007026342,65135.144647005
0,2.625,0.381453632189414,0.5,0.25,14.536280785490217,192.14374999999998,13.218219490627444,0.14382547667319623,7.567,2.8470643774141338,5.753019066927849,203171.65022716238,133156.19061026257
0,2.625,0.381453632189414,0.625,0.125,13.703309408616242,184.02499999999998,13.429237749261533,0.22808783858237486,7.412000000000001,2.734527371160019,9.123513543294994,199009.9473349713,65214.3309636095
0,2.625,0.381453632189414,0.625,0.25,14.684564072643838,197.55624999999998,13.453327522880397,0.1438054087680586,7.596,2.86705805023087,5.752216350722344,203950.2914134433,133666.5024283804
0,2.625,0.381453632189414,0.75,0.125,13.743592676754561,186.73125,13.586785812986934,0.22774837147153898,7.420000000000001,2.7400672093168437,9.109934858861559,199224.7449036005,65284.71880059127
0,2.625,0.381453632189414,0.75,0.25,14.83313983168973,202.96875,13.683465018402556,0.14378589209664347,7.625000000000001,2.887056098693784,5.751435683865738,204728.93259972424,134176.81424649822
0,2.625,0.381453632189414,0.875,0.125,13.78391784459204,189.4375,13.743371234204186,0.22740972876857612,7.428000000000001,2.7456079846584567,9.096389150743045,199439.54247222975,65355.10663757304
0,2.625,0.381453632189414,0.875,0.25,14.982181752398008,208.38125,13.90860513133523,0.14376762473700994,7.654000000000001,2.9070579388857154,5.750704989480397,205507.57378600514,134687.12606461605
0,2.625,0.381453632189414,1.0,0.125,13.824248565660938,192.14374999999998,13.899037556173571,0.2270297365588117,7.436000000000001,2.7511678113183367,9.081189462352468,199654.34004085895,65425.494474554805
0,2.625,0.381453632189414,1.0,0.25,15.131870217380893,213.79375,14.12870629530185,0.14375113512493043,7.683000000000001,2.927063129880549,5.750045404997217,206286.21497228608,135197.43788273388
0,2.625,0.381453632189414,1.125,0.125,13.864854276486325,194.85,14.053519504380937,0.22669283366087095,7.445,2.756737047044377,9.067713346434838,199895.9873055668,65504.68079115929
0,2.625,0.381453632189414,1.125,0.25,15.282024834414585,219.20624999999998,14.344057961897509,0.14373573782497315,7.712000000000001,2.9470722070464994,5.749429512998926,207064.856158567,135707.7497008517
0,2.625,0.5721804482841211,0.5,0.125,21.07585353170052,238.14999999999998,11.299660990801385,0.17012173341951553,9.315999999999999,3.8036022863796948,6.804869336780621,375197.653003088,81966.63616527064
0,2.625,0.5721804482841211,0.5,0.25,21.86923003710662,248.975,11.384717229529874,0.14362636682297766,9.446,3.90247252234529,5.745054672919107,380433.3437384253,166220.8770324488
0,2.625,0.5721804482841211,0.625,0.125,21.121428220891353,240.85625,11.403407358682657,0.16997332072067872,9.324,3.80931581808712,6.798932828827148,375519.8493560319,82037.02400225241
0,2.625,0.5721804482841211,0.625,0.25,22.032178400543867,254.3875,11.546180108714099,0.14362506471046033,9.472999999999999,3.9226269197561865,5.745002588418413,381520.7564296106,166695.99493207573
0,2.625,0.5721804482841211,0.75,0.125,21.167034432916115,243.56249999999997,11.506689837535506,0.1698256072533625,9.331999999999999,3.8150296804742343,6.793024290134499,375842.04570897564,82107.41183923418
0,2.625,0.5721804482841211,0.75,0.25,22.195695959058856,259.79999999999995,11.704972012556619,0.14362353854464163,9.501,3.9428375661215602,5.744941541785665,382648.44366491406,167188.7097909481
0,2.625,0.5721804482841211,0.875,0.125,21.212731507808602,246.26874999999998,11.609478482737886,0.1696969295428138,9.34,3.8207221202544757,6.787877181712551,376164.24206191953,82177.79967621595
0,2.625,0.5721804482841211,0.875,0.25,22.359415595571008,265.2125,11.86133415993814,0.14362189298441833,9.528,3.9629996030942634,5.744875719376733,383735.85635609954,167663.82769057507
0,2.625,0.5721804482841211,1.0,0.125,21.25804001667315,248.975,11.712039294531547,0.16955052021851524,9.347,3.8263922598374966,6.78202080874061,376446.1638707454,82239.38903357499
0,2.625,0.5721804482841211,1.0,0.25,22.52351910593424,270.625,12.015218346972201,0.14362007255751838,9.555,3.9831653955882524,5.7448029023007345,384823.2690472849,168138.945590202
0,2.625,0.5721804482841211,1.125,0.125,21.303740067476323,251.68124999999998,11.813946715592582,0.16940480273286626,9.355,3.8321070577672276,6.77619210931465,376768.36022368923,82309.77687055677
0,2.625,0.5721804482841211,1.125,0.25,22.688005618598364,276.03749999999997,12.166670999663355,0.1436180733275551,9.581999999999999,4.003334946949184,5.744722933102204,385910.68173847033,168614.06348982896
0,2.625,0.762907264378828,0.5,0.125,33.03055090290663,351.8125,10.651124198144727,0.15561813580129238,10.0,5.189777804975046,6.224725432051695,536993.9215730472,87984.79622721193
0,2.625,0.762907264378828,0.5,0.25,33.90577169103813,362.6375,10.695450417837007,0.14013229569091867,10.0,5.2718535471537455,5.605291827636747,536993.9215730472,175969.59245442387
0,2.625,0.762907264378828,0.625,0.125,33.08544199208826,354.51874999999995,10.715249023566805,0.15561813580129238,10.0,5.194963449882039,6.224725432051695,536993.9215730472,87984.79622721193
0,2.625,0.762907264378828,0.625,0.25,34.107560655173884,368.04999999999995,10.790862580909002,0.14013229569091867,10.0,5.290596126781714,5.605291827636747,536993.9215730472,175969.59245442387
0,2.625,0.762907264378828,0.75,0.125,33.1403879012582,357.22499999999997,10.779143595553316,0.15561813580129238,10.0,5.200149094789031,6.224725432051695,536993.9215730472,87984.79622721193
0,2.625,0.762907264378828,0.75,0.25,34.310065749723535,373.4625,10.884925220611368,0.14013229569091867,10.0,5.309338706409682,5.605291827636747,536993.9215730472,175969.59245442387
0,2.625,0.762907264378828,0.875,0.125,33.195388630416424,359.93125,10.842808740916517,0.15561813580129238,10.0,5.205334739696023,6.224725432051695,536993.9215730472,87984.79622721193
0,2.625,0.762907264378828,0.875,0.25,34.513286974687105,378.875,10.977656236506139,0.14013229569091867,10.0,5.328081286037652,5.605291827636747,536993.9215730472,175969.59245442387
0,2.625,0.762907264378828,1.0,0.125,33.250444179562955,362.6375,10.906245283270273,0.15561813580129238,10.0,5.210520384603015,6.224725432051695,536993.9215730472,87984.79622721193
0,2.625,0.762907264378828,1.0,0.25,34.717224330064546,384.28749999999997,11.06907327459394,0.14013229569091867,10.0,5.346823865665621,5.605291827636747,536993.9215730472,175969.59245442387
0,2.625,0.762907264378828,1.125,0.125,33.30555454869778,365.34375,10.969454043042939,0.15561813580129238,10.0,5.215706029510007,6.224725432051695,536993.9215730472,87984.79622721193
0,2.625,0.762907264378828,1.125,0.25,34.92187781585588,389.7,11.159193731073108,0.14013229569091867,10.0,5.365566445293589,5.605291827636747,536993.9215730472,175969.59245442387
0,2.75,0.190726816094707,0.5,0.125,10.046805526556696,70.3625,7.00346989040556,0.34272483648889246,5.931,2.0942063491929224,13.708993459555698,79622.77372124357,52183.7826423594
0,2.75,0.190726816094707,0.5,0.25,10.819426965300421,81.1875,7.503863213863442,0.15591184039389946,6.113,2.207130083467144,6.236473615755978,82066.09606440093,107570.21186738933
0,2.75,0.190726816094707,0.625,0.125,10.084307410533748,73.06875,7.245787640673735,0.3416236474588079,5.94,2.0996642392633267,13.664945898352315,79743.5973535975,52262.968958963895
0,2.75,0.190726816094707,0.625,0.25,10.959762562484423,86.6,7.9016310350038275,0.155715735175515,6.144,2.227009629559575,6.2286294070206,82482.26635362004,108115.71760399804
0,2.75,0.190726816094707,0.75,0.125,10.121750668944818,75.77499999999999,7.486353149607809,0.34040131951643543,5.949000000000001,2.1051393621577366,13.616052780657416,79864.42098595145,52342.15527556839
0,2.75,0.190726816094707,0.75,0.25,11.100670478554756,92.01249999999999,8.28891373523408,0.15552444392425233,6.175000000000001,2.246893181613524,6.220977756970092,82898.43664283917,108661.22334060675
0,2.75,0.190726816094707,0.875,0.125,10.159235193044047,78.48124999999999,7.725113998122174,0.3391960880128313,5.958,2.1106144610192303,13.567843520513252,79985.24461830537,52421.341592172874
0,2.75,0.190726816094707,0.875,0.25,11.241693627515886,97.425,8.66639878545848,0.15533099627568395,6.205,2.2667496350453544,6.213239851027358,83301.18208401893,109189.13211797002
0,2.75,0.190726816094707,1.0,0.125,10.196863477932489,81.1875,7.962007157956139,0.33813880854327816,5.9670000000000005,2.1160725736699666,13.525552341731125,80106.06825065931,52500.52790877737
0,2.75,0.190726816094707,1.0,0.25,11.383736041722237,102.83749999999999,9.03372140948217,0.155149064467668,6.236000000000001,2.286640964657822,6.205962578706719,83717.35237323806,109734.63785457874
0,2.75,0.190726816094707,1.125,0.125,10.234431206753124,83.89375,8.19720688968462,0.3369648152743941,5.976000000000001,2.1215477237299845,13.478592610975763,80226.89188301325,52579.71422538186
0,2.75,0.190726816094707,1.125,0.25,11.526090679159172,108.25,9.39173593313226,0.1549715180061627,6.266000000000001,2.3065016934028013,6.1988607202465085,84120.09781441784,110262.54663194202
0,2.75,0.381453632189414,0.5,0.125,13.96410217338647,189.4375,13.566035083948332,0.2258541281431437,7.465000000000001,2.7703391698652573,9.034165125725748,200432.98122713986,65680.65038361371
0,2.75,0.381453632189414,0.5,0.25,14.842289193829721,200.2625,13.492696267045766,0.14378459263547874,7.627000000000001,2.8882910606541827,5.7513837054191495,204782.63199188156,134212.0081649891
0,2.75,0.381453632189414,0.625,0.125,14.004656333192111,192.14374999999998,13.719990368103824,0.22552005856368118,7.473000000000001,2.7758852508147505,9.020802342547247,200647.77879576906,65751.0382205955
